customer_id,name,email,city,signup_date
980,Customer 980,customer980@example.com,Bandung,2023-07-11
981,Customer 981,customer981@example.com,Surabaya,2024-12-09
982,Customer 982,customer982@example.com,Surabaya,2024-01-12
983,Customer 983,customer983@example.com,Semarang,2023-10-01
984,Customer 984,customer984@example.com,Bogor,2024-03-10
985,Customer 985,customer985@example.com,Bogor,2024-03-16
986,Customer 986,customer986@example.com,Medan,2023-07-04
987,Customer 987,customer987@example.com,Semarang,2023-10-28
988,Customer 988,customer988@example.com,Bandung,2023-04-16
989,Customer 989,customer989@example.com,Bogor,2023-12-02
990,Customer 990,customer990@example.com,Bekasi,2023-11-10
991,Customer 991,customer991@example.com,Surabaya,2024-09-09
992,Customer 992,customer992@example.com,Yogyakarta,2023-06-20
993,Customer 993,customer993@example.com,Surabaya,2023-12-26
994,Customer 994,customer994@example.com,Surabaya,2023-02-13
995,Customer 995,customer995@example.com,Bandung,2024-09-21
996,Customer 996,customer996@example.com,Yogyakarta,2023-10-09
997,Customer 997,customer997@example.com,Jakarta,2023-03-18
998,Customer 998,customer998@example.com,Yogyakarta,2024-01-08
999,Customer 999,customer999@example.com,Semarang,2024-11-26
1000,Customer 1000,customer1000@example.com,Depok,2023-02-01
